id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2207.05685v1,PAC-Bayesian Domain Adaptation Bounds for Multiclass Learners,Machine Learning,cs.LG,2022-07-12,7/12/22,"['Anthony Sicilia', 'Katherine Atwell', 'Malihe Alikhani', 'Seong Jae Hwang']",'Anthony Sicilia',"Multiclass neural networks are a common tool in modern unsupervised domain
adaptation, yet an appropriate theoretical description for their non-uniform
sample complexity is lacking in the adaptation literature. To fill this gap, we
propose the first PAC-Bayesian adaptation bounds for multiclass learners. We
facilitate practical use of our bounds by also proposing the first
approximation techniques for the multiclass distribution divergences we
consider. For divergences dependent on a Gibbs predictor, we propose additional
PAC-Bayesian adaptation bounds which remove the need for inefficient
Monte-Carlo estimation. Empirically, we test the efficacy of our proposed
approximation techniques as well as some novel design-concepts which we include
in our bounds. Finally, we apply our bounds to analyze a common adaptation
algorithm that uses neural networks.",121
abs-2304.03945v1,"Knowledge Relation Rank Enhanced Heterogeneous Learning Interaction
  Modeling for Neural Graph Forgetting Knowledge Tracing",Machine Learning,cs.LG,2023-04-08,4/8/23,"['Linqing Li', 'Zhifeng Wang']",'Linqing Li',"Recently, knowledge tracing models have been applied in educational data
mining such as the Self-attention knowledge tracing model(SAKT), which models
the relationship between exercises and Knowledge concepts(Kcs). However,
relation modeling in traditional Knowledge tracing models only considers the
static question-knowledge relationship and knowledge-knowledge relationship and
treats these relationships with equal importance. This kind of relation
modeling is difficult to avoid the influence of subjective labeling and
considers the relationship between exercises and KCs, or KCs and KCs
separately. In this work, a novel knowledge tracing model, named Knowledge
Relation Rank Enhanced Heterogeneous Learning Interaction Modeling for Neural
Graph Forgetting Knowledge Tracing(NGFKT), is proposed to reduce the impact of
the subjective labeling by calibrating the skill relation matrix and the
Q-matrix and apply the Graph Convolutional Network(GCN) to model the
heterogeneous interactions between students, exercises, and skills.
Specifically, the skill relation matrix and Q-matrix are generated by the
Knowledge Relation Importance Rank Calibration method(KRIRC). Then the
calibrated skill relation matrix, Q-matrix, and the heterogeneous interactions
are treated as the input of the GCN to generate the exercise embedding and
skill embedding. Next, the exercise embedding, skill embedding, item
difficulty, and contingency table are incorporated to generate an exercise
relation matrix as the inputs of the Position-Relation-Forgetting attention
mechanism. Finally, the Position-Relation-Forgetting attention mechanism is
applied to make the predictions. Experiments are conducted on the two public
educational datasets and results indicate that the NGFKT model outperforms all
baseline models in terms of AUC, ACC, and Performance Stability(PS).",246
abs-2410.02321v1,"Convergence of Score-Based Discrete Diffusion Models: A Discrete-Time
  Analysis",Machine Learning,cs.LG,2024-10-03,10/3/24,"['Zikun Zhang', 'Zixiang Chen', 'Quanquan Gu']",'Zikun Zhang',"Diffusion models have achieved great success in generating high-dimensional
samples across various applications. While the theoretical guarantees for
continuous-state diffusion models have been extensively studied, the
convergence analysis of the discrete-state counterparts remains under-explored.
In this paper, we study the theoretical aspects of score-based discrete
diffusion models under the Continuous Time Markov Chain (CTMC) framework. We
introduce a discrete-time sampling algorithm in the general state space $[S]^d$
that utilizes score estimators at predefined time points. We derive convergence
bounds for the Kullback-Leibler (KL) divergence and total variation (TV)
distance between the generated sample distribution and the data distribution,
considering both scenarios with and without early stopping under specific
assumptions. Notably, our KL divergence bounds are nearly linear in dimension
$d$, aligning with state-of-the-art results for diffusion models. Our
convergence analysis employs a Girsanov-based method and establishes key
properties of the discrete score function, which are essential for
characterizing the discrete-time sampling process.",152
abs-2211.16238v1,A Cross-Conformal Predictor for Multi-label Classification,Machine Learning,cs.LG,2022-11-29,11/29/22,['Harris Papadopoulos'],'Harris Papadopoulos',"Unlike the typical classification setting where each instance is associated
with a single class, in multi-label learning each instance is associated with
multiple classes simultaneously. Therefore the learning task in this setting is
to predict the subset of classes to which each instance belongs. This work
examines the application of a recently developed framework called Conformal
Prediction (CP) to the multi-label learning setting. CP complements the
predictions of machine learning algorithms with reliable measures of
confidence. As a result the proposed approach instead of just predicting the
most likely subset of classes for a new unseen instance, also indicates the
likelihood of each predicted subset being correct. This additional information
is especially valuable in the multi-label setting where the overall uncertainty
is extremely high.",124
abs-2403.13037v1,"BiLoRA: A Bi-level Optimization Framework for Overfitting-Resilient
  Low-Rank Adaptation of Large Pre-trained Models",Machine Learning,cs.LG,2024-03-19,3/19/24,"['Rushi Qiang', 'Ruiyi Zhang', 'Pengtao Xie']",'Rushi Qiang',"Low-rank adaptation (LoRA) is a popular method for fine-tuning large-scale
pre-trained models in downstream tasks by learning low-rank incremental
matrices. Though LoRA and its variants effectively reduce the number of
trainable parameters compared to full fine-tuning methods, they often overfit
training data, resulting in sub-optimal generalization on test data. To address
this problem, we introduce BiLoRA, an overfitting-alleviating fine-tuning
approach based on bi-level optimization (BLO). BiLoRA employs pseudo singular
value decomposition to parameterize low-rank incremental matrices and splits
the training of pseudo singular vectors and values across two different subsets
of training data. This division, embedded within separate levels of the BLO
framework, mitigates the risk of overfitting to a single dataset. Tested on ten
datasets covering natural language understanding and generation tasks and
applied to various well-known large pre-trained models, BiLoRA significantly
outperforms LoRA methods and other fine-tuning approaches, with similar amounts
of trainable parameters.",146
abs-2011.06716v2,"Dependency-based Anomaly Detection: a General Framework and
  Comprehensive Evaluation",Machine Learning,cs.LG,2020-11-13,4/17/24,"['Sha Lu', 'Lin Liu', 'Kui Yu', 'Thuc Duy Le', 'Jixue Liu', 'Jiuyong Li']",'Sha Lu',"Anomaly detection is crucial for understanding unusual behaviors in data, as
anomalies offer valuable insights. This paper introduces Dependency-based
Anomaly Detection (DepAD), a general framework that utilizes variable
dependencies to uncover meaningful anomalies with better interpretability.
DepAD reframes unsupervised anomaly detection as supervised feature selection
and prediction tasks, which allows users to tailor anomaly detection algorithms
to their specific problems and data. We extensively evaluate representative
off-the-shelf techniques for the DepAD framework. Two DepAD algorithms emerge
as all-rounders and superior performers in handling a wide range of datasets
compared to nine state-of-the-art anomaly detection methods. Additionally, we
demonstrate that DepAD algorithms provide new and insightful interpretations
for detected anomalies.",109
abs-2110.04022v1,Learning Sparse Graphs with a Core-periphery Structure,Machine Learning,cs.LG,2021-10-08,10/8/21,"['Sravanthi Gurugubelli', 'Sundeep Prabhakar Chepuri']",'Sravanthi Gurugubelli',"In this paper, we focus on learning sparse graphs with a core-periphery
structure. We propose a generative model for data associated with
core-periphery structured networks to model the dependence of node attributes
on core scores of the nodes of a graph through a latent graph structure. Using
the proposed model, we jointly infer a sparse graph and nodal core scores that
induce dense (sparse) connections in core (respectively, peripheral) parts of
the network. Numerical experiments on a variety of real-world data indicate
that the proposed method learns a core-periphery structured graph from node
attributes alone, while simultaneously learning core score assignments that
agree well with existing works that estimate core scores using graph as input
and ignoring commonly available node attributes.",121
abs-2105.00210v1,"Better than the Best: Gradient-based Improper Reinforcement Learning for
  Network Scheduling",Machine Learning,cs.LG,2021-05-01,5/1/21,"['Mohammani Zaki', 'Avi Mohan', 'Aditya Gopalan', 'Shie Mannor']",'Mohammani Zaki',"We consider the problem of scheduling in constrained queueing networks with a
view to minimizing packet delay. Modern communication systems are becoming
increasingly complex, and are required to handle multiple types of traffic with
widely varying characteristics such as arrival rates and service times. This,
coupled with the need for rapid network deployment, render a bottom up approach
of first characterizing the traffic and then devising an appropriate scheduling
protocol infeasible.
  In contrast, we formulate a top down approach to scheduling where, given an
unknown network and a set of scheduling policies, we use a policy gradient
based reinforcement learning algorithm that produces a scheduler that performs
better than the available atomic policies. We derive convergence results and
analyze finite time performance of the algorithm. Simulation results show that
the algorithm performs well even when the arrival rates are nonstationary and
can stabilize the system even when the constituent policies are unstable.",152
abs-2209.09868v4,Streaming Encoding Algorithms for Scalable Hyperdimensional Computing,Machine Learning,cs.LG,2022-09-20,2/8/23,"['Anthony Thomas', 'Behnam Khaleghi', 'Gopi Krishna Jha', 'Sanjoy Dasgupta', 'Nageen Himayat', 'Ravi Iyer', 'Nilesh Jain', 'Tajana Rosing']",'Anthony Thomas',"Hyperdimensional computing (HDC) is a paradigm for data representation and
learning originating in computational neuroscience. HDC represents data as
high-dimensional, low-precision vectors which can be used for a variety of
information processing tasks like learning or recall. The mapping to
high-dimensional space is a fundamental problem in HDC, and existing methods
encounter scalability issues when the input data itself is high-dimensional. In
this work, we explore a family of streaming encoding techniques based on
hashing. We show formally that these methods enjoy comparable guarantees on
performance for learning applications while being substantially more efficient
than existing alternatives. We validate these results experimentally on a
popular high-dimensional classification problem and show that our approach
easily scales to very large data sets.",120
abs-2201.13025v1,"Learning Robust Representation through Graph Adversarial Contrastive
  Learning",Machine Learning,cs.LG,2022-01-31,1/31/22,"['Jiayan Guo', 'Shangyang Li', 'Yue Zhao', 'Yan Zhang']",'Jiayan Guo',"Existing studies show that node representations generated by graph neural
networks (GNNs) are vulnerable to adversarial attacks, such as unnoticeable
perturbations of adjacent matrix and node features. Thus, it is requisite to
learn robust representations in graph neural networks. To improve the
robustness of graph representation learning, we propose a novel Graph
Adversarial Contrastive Learning framework (GraphACL) by introducing
adversarial augmentations into graph self-supervised learning. In this
framework, we maximize the mutual information between local and global
representations of a perturbed graph and its adversarial augmentations, where
the adversarial graphs can be generated in either supervised or unsupervised
approaches. Based on the Information Bottleneck Principle, we theoretically
prove that our method could obtain a much tighter bound, thus improving the
robustness of graph representation learning. Empirically, we evaluate several
methods on a range of node classification benchmarks and the results
demonstrate GraphACL could achieve comparable accuracy over previous supervised
methods.",150
abs-2103.11163v2,An Empirical Framework for Domain Generalization in Clinical Settings,Machine Learning,cs.LG,2021-03-20,4/15/21,"['Haoran Zhang', 'Natalie Dullerud', 'Laleh Seyyed-Kalantari', 'Quaid Morris', 'Shalmali Joshi', 'Marzyeh Ghassemi']",'Haoran Zhang',"Clinical machine learning models experience significantly degraded
performance in datasets not seen during training, e.g., new hospitals or
populations. Recent developments in domain generalization offer a promising
solution to this problem by creating models that learn invariances across
environments. In this work, we benchmark the performance of eight domain
generalization methods on multi-site clinical time series and medical imaging
data. We introduce a framework to induce synthetic but realistic domain shifts
and sampling bias to stress-test these methods over existing non-healthcare
benchmarks. We find that current domain generalization methods do not
consistently achieve significant gains in out-of-distribution performance over
empirical risk minimization on real-world medical imaging data, in line with
prior work on general imaging datasets. However, a subset of realistic
induced-shift scenarios in clinical time series data do exhibit limited
performance gains. We characterize these scenarios in detail, and recommend
best practices for domain generalization in the clinical setting.",150
abs-2010.07373v1,Graph Deep Factors for Forecasting,Machine Learning,cs.LG,2020-10-14,10/14/20,"['Hongjie Chen', 'Ryan A. Rossi', 'Kanak Mahadik', 'Sungchul Kim', 'Hoda Eldardiry']",'Hongjie Chen',"Deep probabilistic forecasting techniques have recently been proposed for
modeling large collections of time-series. However, these techniques explicitly
assume either complete independence (local model) or complete dependence
(global model) between time-series in the collection. This corresponds to the
two extreme cases where every time-series is disconnected from every other
time-series in the collection or likewise, that every time-series is related to
every other time-series resulting in a completely connected graph. In this
work, we propose a deep hybrid probabilistic graph-based forecasting framework
called Graph Deep Factors (GraphDF) that goes beyond these two extremes by
allowing nodes and their time-series to be connected to others in an arbitrary
fashion. GraphDF is a hybrid forecasting framework that consists of a
relational global and relational local model. In particular, we propose a
relational global model that learns complex non-linear time-series patterns
globally using the structure of the graph to improve both forecasting accuracy
and computational efficiency. Similarly, instead of modeling every time-series
independently, we learn a relational local model that not only considers its
individual time-series but also the time-series of nodes that are connected in
the graph. The experiments demonstrate the effectiveness of the proposed deep
hybrid graph-based forecasting model compared to the state-of-the-art methods
in terms of its forecasting accuracy, runtime, and scalability. Our case study
reveals that GraphDF can successfully generate cloud usage forecasts and
opportunistically schedule workloads to increase cloud cluster utilization by
47.5% on average.",237
abs-2406.13991v1,Bayesian Inverse Reinforcement Learning for Non-Markovian Rewards,Machine Learning,cs.LG,2024-06-20,6/20/24,"['Noah Topper', 'Alvaro Velasquez', 'George Atia']",'Noah Topper',"Inverse reinforcement learning (IRL) is the problem of inferring a reward
function from expert behavior. There are several approaches to IRL, but most
are designed to learn a Markovian reward. However, a reward function might be
non-Markovian, depending on more than just the current state, such as a reward
machine (RM). Although there has been recent work on inferring RMs, it assumes
access to the reward signal, absent in IRL. We propose a Bayesian IRL (BIRL)
framework for inferring RMs directly from expert behavior, requiring
significant changes to the standard framework. We define a new reward space,
adapt the expert demonstration to include history, show how to compute the
reward posterior, and propose a novel modification to simulated annealing to
maximize this posterior. We demonstrate that our method performs well when
optimizing according to its inferred reward and compares favorably to an
existing method that learns exclusively binary non-Markovian rewards.",150
abs-2108.04899v2,Analysis of ODE2VAE with Examples,Machine Learning,cs.LG,2021-08-10,10/4/21,['Batuhan Koyuncu'],'Batuhan Koyuncu',"Deep generative models aim to learn underlying distributions that generate
the observed data. Given the fact that the generative distribution may be
complex and intractable, deep latent variable models use probabilistic
frameworks to learn more expressive joint probability distributions over the
data and their low-dimensional hidden variables. Learning complex probability
distributions over sequential data without any supervision is a difficult task
for deep generative models. Ordinary Differential Equation Variational
Auto-Encoder (ODE2VAE) is a deep latent variable model that aims to learn
complex distributions over high-dimensional sequential data and their
low-dimensional representations. ODE2VAE infers continuous latent dynamics of
the high-dimensional input in a low-dimensional hierarchical latent space. The
hierarchical organization of the continuous latent space embeds a
physics-guided inductive bias in the model. In this paper, we analyze the
latent representations inferred by the ODE2VAE model over three different
physical motion datasets: bouncing balls, projectile motion, and simple
pendulum. Through our experiments, we explore the effects of the physics-guided
inductive bias of the ODE2VAE model over the learned dynamical latent
representations. We show that the model is able to learn meaningful latent
representations to an extent without any supervision.",188
abs-2301.01452v3,The Predictive Forward-Forward Algorithm,Machine Learning,cs.LG,2023-01-04,4/2/23,"['Alexander Ororbia', 'Ankur Mali']",'Alexander Ororbia',"We propose the predictive forward-forward (PFF) algorithm for conducting
credit assignment in neural systems. Specifically, we design a novel, dynamic
recurrent neural system that learns a directed generative circuit jointly and
simultaneously with a representation circuit. Notably, the system integrates
learnable lateral competition, noise injection, and elements of predictive
coding, an emerging and viable neurobiological process theory of cortical
function, with the forward-forward (FF) adaptation scheme. Furthermore, PFF
efficiently learns to propagate learning signals and updates synapses with
forward passes only, eliminating key structural and computational constraints
imposed by backpropagation-based schemes. Besides computational advantages, the
PFF process could prove useful for understanding the learning mechanisms behind
biological neurons that use local signals despite missing feedback connections.
We run experiments on image data and demonstrate that the PFF procedure works
as well as backpropagation, offering a promising brain-inspired algorithm for
classifying, reconstructing, and synthesizing data patterns.",145
abs-2108.03081v1,Rectified Euler k-means and Beyond,Machine Learning,cs.LG,2021-08-06,8/6/21,"['Yunxia Lin', 'Songcan chen']",'Yunxia Lin',"Euler k-means (EulerK) first maps data onto the unit hyper-sphere surface of
equi-dimensional space via a complex mapping which induces the robust Euler
kernel and next employs the popular $k$-means. Consequently, besides enjoying
the virtues of k-means such as simplicity and scalability to large data sets,
EulerK is also robust to noises and outliers. Although so, the centroids
captured by EulerK deviate from the unit hyper-sphere surface and thus in
strict distributional sense, actually are outliers. This weird phenomenon also
occurs in some generic kernel clustering methods. Intuitively, using such
outlier-like centroids should not be quite reasonable but it is still seldom
attended. To eliminate the deviation, we propose two Rectified Euler k-means
methods, i.e., REK1 and REK2, which retain the merits of EulerK while acquire
real centroids residing on the mapped space to better characterize the data
structures. Specifically, REK1 rectifies EulerK by imposing the constraint on
the centroids while REK2 views each centroid as the mapped image from a
pre-image in the original space and optimizes these pre-images in Euler kernel
induced space. Undoubtedly, our proposed REKs can methodologically be extended
to solve problems of such a category. Finally, the experiments validate the
effectiveness of REK1 and REK2.",200
abs-2105.15012v1,Large-Scale Data-Driven Airline Market Influence Maximization,Machine Learning,cs.LG,2021-05-31,5/31/21,"['Duanshun Li', 'Jing Liu', 'Jinsung Jeon', 'Seoyoung Hong', 'Thai Le', 'Dongwon Lee', 'Noseong Park']",'Duanshun Li',"We present a prediction-driven optimization framework to maximize the market
influence in the US domestic air passenger transportation market by adjusting
flight frequencies. At the lower level, our neural networks consider a wide
variety of features, such as classical air carrier performance features and
transportation network features, to predict the market influence. On top of the
prediction models, we define a budget-constrained flight frequency optimization
problem to maximize the market influence over 2,262 routes. This problem falls
into the category of the non-linear optimization problem, which cannot be
solved exactly by conventional methods. To this end, we present a novel
adaptive gradient ascent (AGA) method. Our prediction models show two to eleven
times better accuracy in terms of the median root-mean-square error (RMSE) over
baselines. In addition, our AGA optimization method runs 690 times faster with
a better optimization result (in one of our largest scale experiments) than a
greedy algorithm.",151
abs-2310.00841v3,Drug Discovery with Dynamic Goal-aware Fragments,Machine Learning,cs.LG,2023-10-02,5/30/24,"['Seul Lee', 'Seanie Lee', 'Kenji Kawaguchi', 'Sung Ju Hwang']",'Seul Lee',"Fragment-based drug discovery is an effective strategy for discovering drug
candidates in the vast chemical space, and has been widely employed in
molecular generative models. However, many existing fragment extraction methods
in such models do not take the target chemical properties into account or rely
on heuristic rules. Additionally, the existing fragment-based generative models
cannot update the fragment vocabulary with goal-aware fragments newly
discovered during the generation. To this end, we propose a molecular
generative framework for drug discovery, named Goal-aware fragment Extraction,
Assembly, and Modification (GEAM). GEAM consists of three modules, each
responsible for goal-aware fragment extraction, fragment assembly, and fragment
modification. The fragment extraction module identifies important fragments
contributing to the desired target properties with the information bottleneck
principle, thereby constructing an effective goal-aware fragment vocabulary.
Moreover, GEAM can explore beyond the initial vocabulary with the fragment
modification module, and the exploration is further enhanced through the
dynamic goal-aware vocabulary update. We experimentally demonstrate that GEAM
effectively discovers drug candidates through the generative cycle of the three
modules in various drug discovery tasks. Our code is available at
https://github.com/SeulLee05/GEAM.",181
abs-2408.00641v3,"Enhancing Ethereum Fraud Detection via Generative and Contrastive
  Self-supervision",Machine Learning,cs.LG,2024-08-01,12/20/24,"['Chenxiang Jin', 'Jiajun Zhou', 'Chenxuan Xie', 'Shanqing Yu', 'Qi Xuan', 'Xiaoniu Yang']",'Chenxiang Jin',"The rampant fraudulent activities on Ethereum hinder the healthy development
of the blockchain ecosystem, necessitating the reinforcement of regulations.
However, multiple imbalances involving account interaction frequencies and
interaction types in the Ethereum transaction environment pose significant
challenges to data mining-based fraud detection research. To address this, we
first propose the concept of meta-interactions to refine interaction behaviors
in Ethereum, and based on this, we present a dual self-supervision enhanced
Ethereum fraud detection framework, named Meta-IFD. This framework initially
introduces a generative self-supervision mechanism to augment the interaction
features of accounts, followed by a contrastive self-supervision mechanism to
differentiate various behavior patterns, and ultimately characterizes the
behavioral representations of accounts and mines potential fraud risks through
multi-view interaction feature learning. Extensive experiments on real Ethereum
datasets demonstrate the effectiveness and superiority of our framework in
detecting common Ethereum fraud behaviors such as Ponzi schemes and phishing
scams. Additionally, the generative module can effectively alleviate the
interaction distribution imbalance in Ethereum data, while the contrastive
module significantly enhances the framework's ability to distinguish different
behavior patterns. The source code will be available in
https://github.com/GISec-Team/Meta-IFD.",182
abs-2312.04658v1,"PAC-Bayes Generalization Certificates for Learned Inductive Conformal
  Prediction",Machine Learning,cs.LG,2023-12-07,12/7/23,"['Apoorva Sharma', 'Sushant Veer', 'Asher Hancock', 'Heng Yang', 'Marco Pavone', 'Anirudha Majumdar']",'Apoorva Sharma',"Inductive Conformal Prediction (ICP) provides a practical and effective
approach for equipping deep learning models with uncertainty estimates in the
form of set-valued predictions which are guaranteed to contain the ground truth
with high probability. Despite the appeal of this coverage guarantee, these
sets may not be efficient: the size and contents of the prediction sets are not
directly controlled, and instead depend on the underlying model and choice of
score function. To remedy this, recent work has proposed learning model and
score function parameters using data to directly optimize the efficiency of the
ICP prediction sets. While appealing, the generalization theory for such an
approach is lacking: direct optimization of empirical efficiency may yield
prediction sets that are either no longer efficient on test data, or no longer
obtain the required coverage on test data. In this work, we use PAC-Bayes
theory to obtain generalization bounds on both the coverage and the efficiency
of set-valued predictors which can be directly optimized to maximize efficiency
while satisfying a desired test coverage. In contrast to prior work, our
framework allows us to utilize the entire calibration dataset to learn the
parameters of the model and score function, instead of requiring a separate
hold-out set for obtaining test-time coverage guarantees. We leverage these
theoretical results to provide a practical algorithm for using calibration data
to simultaneously fine-tune the parameters of a model and score function while
guaranteeing test-time coverage and efficiency of the resulting prediction
sets. We evaluate the approach on regression and classification tasks, and
outperform baselines calibrated using a Hoeffding bound-based PAC guarantee on
ICP, especially in the low-data regime.",270
abs-2110.13878v1,Deep Explicit Duration Switching Models for Time Series,Machine Learning,cs.LG,2021-10-26,10/26/21,"['Abdul Fatir Ansari', 'Konstantinos Benidis', 'Richard Kurle', 'Ali Caner Turkmen', 'Harold Soh', 'Alexander J. Smola', 'Yuyang Wang', 'Tim Januschowski']",'Abdul Fatir Ansari',"Many complex time series can be effectively subdivided into distinct regimes
that exhibit persistent dynamics. Discovering the switching behavior and the
statistical patterns in these regimes is important for understanding the
underlying dynamical system. We propose the Recurrent Explicit Duration
Switching Dynamical System (RED-SDS), a flexible model that is capable of
identifying both state- and time-dependent switching dynamics. State-dependent
switching is enabled by a recurrent state-to-switch connection and an explicit
duration count variable is used to improve the time-dependent switching
behavior. We demonstrate how to perform efficient inference using a hybrid
algorithm that approximates the posterior of the continuous states via an
inference network and performs exact inference for the discrete switches and
counts. The model is trained by maximizing a Monte Carlo lower bound of the
marginal log-likelihood that can be computed efficiently as a byproduct of the
inference routine. Empirical results on multiple datasets demonstrate that
RED-SDS achieves considerable improvement in time series segmentation and
competitive forecasting performance against the state of the art.",166
abs-2012.01065v3,BSODA: A Bipartite Scalable Framework for Online Disease Diagnosis,Machine Learning,cs.LG,2020-12-02,1/20/22,"['Weijie He', 'Xiaohao Mao', 'Chao Ma', 'Yu Huang', 'José Miguel Hernández-Lobato', 'Ting Chen']",'Weijie He',"A growing number of people are seeking healthcare advice online. Usually,
they diagnose their medical conditions based on the symptoms they are
experiencing, which is also known as self-diagnosis. From the machine learning
perspective, online disease diagnosis is a sequential feature (symptom)
selection and classification problem. Reinforcement learning (RL) methods are
the standard approaches to this type of tasks. Generally, they perform well
when the feature space is small, but frequently become inefficient in tasks
with a large number of features, such as the self-diagnosis. To address the
challenge, we propose a non-RL Bipartite Scalable framework for Online Disease
diAgnosis, called BSODA. BSODA is composed of two cooperative branches that
handle symptom-inquiry and disease-diagnosis, respectively. The inquiry branch
determines which symptom to collect next by an information-theoretic reward. We
employ a Product-of-Experts encoder to significantly improve the handling of
partial observations of a large number of features. Besides, we propose several
approximation methods to substantially reduce the computational cost of the
reward to a level that is acceptable for online services. Additionally, we
leverage the diagnosis model to estimate the reward more precisely. For the
diagnosis branch, we use a knowledge-guided self-attention model to perform
predictions. In particular, BSODA determines when to stop inquiry and output
predictions using both the inquiry and diagnosis models. We demonstrate that
BSODA outperforms the state-of-the-art methods on several public datasets.
Moreover, we propose a novel evaluation method to test the transferability of
symptom checking methods from synthetic to real-world tasks. Compared to
existing RL baselines, BSODA is more effectively scalable to large search
spaces.",260
abs-2008.00325v3,Bringing UMAP Closer to the Speed of Light with GPU Acceleration,Machine Learning,cs.LG,2020-08-01,3/29/21,"['Corey J. Nolet', 'Victor Lafargue', 'Edward Raff', 'Thejaswi Nanditale', 'Tim Oates', 'John Zedlewski', 'Joshua Patterson']",'Corey J. Nolet',"The Uniform Manifold Approximation and Projection (UMAP) algorithm has become
widely popular for its ease of use, quality of results, and support for
exploratory, unsupervised, supervised, and semi-supervised learning. While many
algorithms can be ported to a GPU in a simple and direct fashion, such efforts
have resulted in inefficient and inaccurate versions of UMAP. We show a number
of techniques that can be used to make a faster and more faithful GPU version
of UMAP, and obtain speedups of up to 100x in practice. Many of these design
choices/lessons are general purpose and may inform the conversion of other
graph and manifold learning algorithms to use GPUs. Our implementation has been
made publicly available as part of the open source RAPIDS cuML library
(https://github.com/rapidsai/cuml).",125
abs-2410.20268v2,Centaur: a foundation model of human cognition,Machine Learning,cs.LG,2024-10-26,11/18/24,"['Marcel Binz', 'Elif Akata', 'Matthias Bethge', 'Franziska Brändle', 'Fred Callaway', 'Julian Coda-Forno', 'Peter Dayan', 'Can Demircan', 'Maria K. Eckstein', 'Noémi Éltető', 'Thomas L. Griffiths', 'Susanne Haridi', 'Akshay K. Jagadish', 'Li Ji-An', 'Alexander Kipnis', 'Sreejan Kumar', 'Tobias Ludwig', 'Marvin Mathony', 'Marcelo Mattar', 'Alireza Modirshanechi', 'Surabhi S. Nath', 'Joshua C. Peterson', 'Milena Rmus', 'Evan M. Russek', 'Tankred Saanum', 'Natalia Scharfenberg', 'Johannes A. Schubert', 'Luca M. Schulze Buschoff', 'Nishad Singhi', 'Xin Sui', 'Mirko Thalmann', 'Fabian Theis', 'Vuong Truong', 'Vishaal Udandarao', 'Konstantinos Voudouris', 'Robert Wilson', 'Kristin Witte', 'Shuchen Wu', 'Dirk Wulff', 'Huadong Xiong', 'Eric Schulz']",'Marcel Binz',"Establishing a unified theory of cognition has been a major goal of
psychology. While there have been previous attempts to instantiate such
theories by building computational models, we currently do not have one model
that captures the human mind in its entirety. Here we introduce Centaur, a
computational model that can predict and simulate human behavior in any
experiment expressible in natural language. We derived Centaur by finetuning a
state-of-the-art language model on a novel, large-scale data set called
Psych-101. Psych-101 reaches an unprecedented scale, covering trial-by-trial
data from over 60,000 participants performing over 10,000,000 choices in 160
experiments. Centaur not only captures the behavior of held-out participants
better than existing cognitive models, but also generalizes to new cover
stories, structural task modifications, and entirely new domains. Furthermore,
we find that the model's internal representations become more aligned with
human neural activity after finetuning. Taken together, Centaur is the first
real candidate for a unified model of human cognition. We anticipate that it
will have a disruptive impact on the cognitive sciences, challenging the
existing paradigm for developing computational models.",180
abs-2403.04807v1,Mathematics of Neural Networks (Lecture Notes Graduate Course),Machine Learning,cs.LG,2024-03-06,3/6/24,['Bart M. N. Smets'],'Bart M. N. Smets',"These are the lecture notes that accompanied the course of the same name that
I taught at the Eindhoven University of Technology from 2021 to 2023. The
course is intended as an introduction to neural networks for mathematics
students at the graduate level and aims to make mathematics students interested
in further researching neural networks. It consists of two parts: first a
general introduction to deep learning that focuses on introducing the field in
a formal mathematical way. The second part provides an introduction to the
theory of Lie groups and homogeneous spaces and how it can be applied to design
neural networks with desirable geometric equivariances. The lecture notes were
made to be as self-contained as possible so as to accessible for any student
with a moderate mathematics background. The course also included coding
tutorials and assignments in the form of a set of Jupyter notebooks that are
publicly available at
https://gitlab.com/bsmetsjr/mathematics_of_neural_networks.",153
abs-2310.02956v2,"Credit card score prediction using machine learning models: A new
  dataset",Machine Learning,cs.LG,2023-10-04,10/15/23,"['Anas Arram', 'Masri Ayob', 'Musatafa Abbas Abbood Albadr', 'Alaa Sulaiman', 'Dheeb Albashish']",'Anas Arram',"The use of credit cards has recently increased, creating an essential need
for credit card assessment methods to minimize potential risks. This study
investigates the utilization of machine learning (ML) models for credit card
default prediction system. The main goal here is to investigate the
best-performing ML model for new proposed credit card scoring dataset. This new
dataset includes credit card transaction histories and customer profiles, is
proposed and tested using a variety of machine learning algorithms, including
logistic regression, decision trees, random forests, multi-layer perceptron
(MLP) neural network, XGBoost, and LightGBM. To prepare the data for machine
learning models, we perform data pre-processing, feature extraction, feature
selection, and data balancing techniques. Experimental results demonstrate that
MLP outperforms logistic regression, decision trees, random forests, LightGBM,
and XGBoost in terms of predictive performance in true positive rate, achieving
an impressive area under the curve (AUC) of 86.7% and an accuracy rate of
91.6%, with a recall rate exceeding 80%. These results indicate the superiority
of MLP in predicting the default customers and assessing the potential risks.
Furthermore, they help banks and other financial institutions in predicting
loan defaults at an earlier stage.",191
