id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2308.04168v1,EFaR 2023: Efficient Face Recognition Competition,Computer Vision and Pattern Recognition,cs.CV,2023-08-08,8/8/23,"['Jan Niklas Kolf', 'Fadi Boutros', 'Jurek Elliesen', 'Markus Theuerkauf', 'Naser Damer', 'Mohamad Alansari', 'Oussama Abdul Hay', 'Sara Alansari', 'Sajid Javed', 'Naoufel Werghi', 'Klemen Grm', 'Vitomir Štruc', 'Fernando Alonso-Fernandez', 'Kevin Hernandez Diaz', 'Josef Bigun', 'Anjith George', 'Christophe Ecabert', 'Hatef Otroshi Shahreza', 'Ketan Kotwal', 'Sébastien Marcel', 'Iurii Medvedev', 'Bo Jin', 'Diogo Nunes', 'Ahmad Hassanpour', 'Pankaj Khatiwada', 'Aafan Ahmad Toor', 'Bian Yang']",'Jan Niklas Kolf',"This paper presents the summary of the Efficient Face Recognition Competition
(EFaR) held at the 2023 International Joint Conference on Biometrics (IJCB
2023). The competition received 17 submissions from 6 different teams. To drive
further development of efficient face recognition models, the submitted
solutions are ranked based on a weighted score of the achieved verification
accuracies on a diverse set of benchmarks, as well as the deployability given
by the number of floating-point operations and model size. The evaluation of
submissions is extended to bias, cross-quality, and large-scale recognition
benchmarks. Overall, the paper gives an overview of the achieved performance
values of the submitted solutions as well as a diverse set of baselines. The
submitted solutions use small, efficient network architectures to reduce the
computational cost, some solutions apply model quantization. An outlook on
possible techniques that are underrepresented in current solutions is given as
well.",146
abs-2302.12935v1,"Visual Privacy: Current and Emerging Regulations Around Unconsented
  Video Analytics in Retail",Computer Vision and Pattern Recognition,cs.CV,2023-02-24,2/24/23,['Scott Pletcher'],'Scott Pletcher',"Video analytics is the practice of combining digital video data with machine
learning models to infer various characteristics from that video. This
capability has been used for years to detect objects, movement, and the number
of customers in physical retail stores, but more complex machine learning
models combined with more powerful computing power has unlocked new levels of
possibility. Researchers claim it is now possible to infer a whole host of
characteristics about an individual using video analytics, such as specific
age, ethnicity, health status and emotional state. Moreover, an individuals
visual identity can be augmented with information from other data providers to
build out a detailed profile, all with the individual unknowingly contributing
their physical presence in front of a retail store camera. Some retailers have
begun to experiment with this new technology as a way to better know their
customers. However, those same early adopters are caught in an evolving legal
landscape around privacy and data ownership. This research looks into the
current legal landscape and legislation currently in progress around the use of
video analytics, specifically in the retail store setting. Because the ethical
and legal norms around individualized video analytics are still heavily in
flux, retailers are urged to adopt a wait and see approach or potentially incur
costly legal expenses and risk damage to their brand.",221
abs-2301.04517v4,"A new dataset for measuring the performance of blood vessel segmentation
  methods under distribution shifts",Computer Vision and Pattern Recognition,cs.CV,2023-01-11,4/18/24,"['Matheus Viana da Silva', 'Natália de Carvalho Santos', 'Julie Ouellette', 'Baptiste Lacoste', 'Cesar Henrique Comin']",'Matheus Viana da Silva',"Creating a dataset for training supervised machine learning algorithms can be
a demanding task. This is especially true for medical image segmentation since
one or more specialists are usually required for image annotation, and creating
ground truth labels for just a single image can take up to several hours. In
addition, it is paramount that the annotated samples represent well the
different conditions that might affect the imaged tissues as well as possible
changes in the image acquisition process. This can only be achieved by
considering samples that are typical in the dataset as well as atypical, or
even outlier, samples. We introduce VessMAP, a heterogeneous blood vessel
segmentation dataset acquired by carefully sampling relevant images from a
larger non-annotated dataset. A methodology was developed to select both
prototypical and atypical samples from the base dataset, thus defining an
assorted set of images that can be used for measuring the performance of
segmentation algorithms on samples that are highly distinct from each other. To
demonstrate the potential of the new dataset, we show that the validation
performance of a neural network changes significantly depending on the splits
used for training the network.",192
abs-2304.11118v1,"BoDiffusion: Diffusing Sparse Observations for Full-Body Human Motion
  Synthesis",Computer Vision and Pattern Recognition,cs.CV,2023-04-21,4/21/23,"['Angela Castillo', 'Maria Escobar', 'Guillaume Jeanneret', 'Albert Pumarola', 'Pablo Arbeláez', 'Ali Thabet', 'Artsiom Sanakoyeu']",'Angela Castillo',"Mixed reality applications require tracking the user's full-body motion to
enable an immersive experience. However, typical head-mounted devices can only
track head and hand movements, leading to a limited reconstruction of full-body
motion due to variability in lower body configurations. We propose BoDiffusion
-- a generative diffusion model for motion synthesis to tackle this
under-constrained reconstruction problem. We present a time and space
conditioning scheme that allows BoDiffusion to leverage sparse tracking inputs
while generating smooth and realistic full-body motion sequences. To the best
of our knowledge, this is the first approach that uses the reverse diffusion
process to model full-body tracking as a conditional sequence generation task.
We conduct experiments on the large-scale motion-capture dataset AMASS and show
that our approach outperforms the state-of-the-art approaches by a significant
margin in terms of full-body motion realism and joint reconstruction error.",140
abs-2308.02982v2,"Beyond First Impressions: Integrating Joint Multi-modal Cues for
  Comprehensive 3D Representation",Computer Vision and Pattern Recognition,cs.CV,2023-08-06,1/25/24,"['Haowei Wang', 'Jiji Tang', 'Jiayi Ji', 'Xiaoshuai Sun', 'Rongsheng Zhang', 'Yiwei Ma', 'Minda Zhao', 'Lincheng Li', 'zeng zhao', 'Tangjie Lv', 'Rongrong Ji']",'Haowei Wang',"In recent years, 3D understanding has turned to 2D vision-language
pre-trained models to overcome data scarcity challenges. However, existing
methods simply transfer 2D alignment strategies, aligning 3D representations
with single-view 2D images and coarse-grained parent category text. These
approaches introduce information degradation and insufficient synergy issues,
leading to performance loss. Information degradation arises from overlooking
the fact that a 3D representation should be equivalent to a series of
multi-view images and more fine-grained subcategory text. Insufficient synergy
neglects the idea that a robust 3D representation should align with the joint
vision-language space, rather than independently aligning with each modality.
In this paper, we propose a multi-view joint modality modeling approach, termed
JM3D, to obtain a unified representation for point cloud, text, and image.
Specifically, a novel Structured Multimodal Organizer (SMO) is proposed to
address the information degradation issue, which introduces contiguous
multi-view images and hierarchical text to enrich the representation of vision
and language modalities. A Joint Multi-modal Alignment (JMA) is designed to
tackle the insufficient synergy problem, which models the joint modality by
incorporating language knowledge into the visual modality. Extensive
experiments on ModelNet40 and ScanObjectNN demonstrate the effectiveness of our
proposed method, JM3D, which achieves state-of-the-art performance in zero-shot
3D classification. JM3D outperforms ULIP by approximately 4.3% on PointMLP and
achieves an improvement of up to 6.5% accuracy on PointNet++ in top-1 accuracy
for zero-shot 3D classification on ModelNet40. The source code and trained
models for all our experiments are publicly available at
https://github.com/Mr-Neko/JM3D.",246
abs-2406.01920v1,"CODE: Contrasting Self-generated Description to Combat Hallucination in
  Large Multi-modal Models",Computer Vision and Pattern Recognition,cs.CV,2024-06-04,6/4/24,"['Junho Kim', 'Hyunjun Kim', 'Yeonju Kim', 'Yong Man Ro']",'Junho Kim',"Large Multi-modal Models (LMMs) have recently demonstrated remarkable
abilities in visual context understanding and coherent response generation.
However, alongside these advancements, the issue of hallucinations has emerged
as a significant challenge, producing erroneous responses that are unrelated to
the visual contents. In this paper, we introduce a novel contrastive-based
decoding method, COuntering DEscription Contrastive Decoding (CODE), which
leverages self-generated descriptions as contrasting references during the
decoding phase of LMMs to address hallucination issues. CODE utilizes the
comprehensive descriptions from model itself as visual counterpart to correct
and improve response alignment with actual visual content. By dynamically
adjusting the information flow and distribution of next-token predictions in
the LMM's vocabulary, CODE enhances the coherence and informativeness of
generated responses. Extensive experiments demonstrate that our method
significantly reduces hallucinations and improves cross-modal consistency
across various benchmarks and cutting-edge LMMs. Our method provides a simple
yet effective decoding strategy that can be integrated to existing LMM
frameworks without additional training.",157
abs-2308.03486v1,"Improving Mass Detection in Mammography Images: A Study of Weakly
  Supervised Learning and Class Activation Map Methods",Computer Vision and Pattern Recognition,cs.CV,2023-08-07,8/7/23,"['Vicente Sampaio', 'Filipe R. Cordeiro']",'Vicente Sampaio',"In recent years, weakly supervised models have aided in mass detection using
mammography images, decreasing the need for pixel-level annotations. However,
most existing models in the literature rely on Class Activation Maps (CAM) as
the activation method, overlooking the potential benefits of exploring other
activation techniques. This work presents a study that explores and compares
different activation maps in conjunction with state-of-the-art methods for
weakly supervised training in mammography images. Specifically, we investigate
CAM, GradCAM, GradCAM++, XGradCAM, and LayerCAM methods within the framework of
the GMIC model for mass detection in mammography images. The evaluation is
conducted on the VinDr-Mammo dataset, utilizing the metrics Accuracy, True
Positive Rate (TPR), False Negative Rate (FNR), and False Positive Per Image
(FPPI). Results show that using different strategies of activation maps during
training and test stages leads to an improvement of the model. With this
strategy, we improve the results of the GMIC method, decreasing the FPPI value
and increasing TPR.",158
abs-2306.12681v4,"One at a Time: Progressive Multi-step Volumetric Probability Learning
  for Reliable 3D Scene Perception",Computer Vision and Pattern Recognition,cs.CV,2023-06-22,1/28/24,"['Bohan Li', 'Yasheng Sun', 'Jingxin Dong', 'Zheng Zhu', 'Jinming Liu', 'Xin Jin', 'Wenjun Zeng']",'Bohan Li',"Numerous studies have investigated the pivotal role of reliable 3D volume
representation in scene perception tasks, such as multi-view stereo (MVS) and
semantic scene completion (SSC). They typically construct 3D probability
volumes directly with geometric correspondence, attempting to fully address the
scene perception tasks in a single forward pass. However, such a single-step
solution makes it hard to learn accurate and convincing volumetric probability,
especially in challenging regions like unexpected occlusions and complicated
light reflections. Therefore, this paper proposes to decompose the complicated
3D volume representation learning into a sequence of generative steps to
facilitate fine and reliable scene perception. Considering the recent advances
achieved by strong generative diffusion models, we introduce a multi-step
learning framework, dubbed as VPD, dedicated to progressively refining the
Volumetric Probability in a Diffusion process. Extensive experiments are
conducted on scene perception tasks including multi-view stereo (MVS) and
semantic scene completion (SSC), to validate the efficacy of our method in
learning reliable volumetric representations. Notably, for the SSC task, our
work stands out as the first to surpass LiDAR-based methods on the
SemanticKITTI dataset.",179
abs-2304.11359v2,Detecting Adversarial Faces Using Only Real Face Self-Perturbations,Computer Vision and Pattern Recognition,cs.CV,2023-04-22,5/4/23,"['Qian Wang', 'Yongqin Xian', 'Hefei Ling', 'Jinyuan Zhang', 'Xiaorui Lin', 'Ping Li', 'Jiazhong Chen', 'Ning Yu']",'Qian Wang',"Adversarial attacks aim to disturb the functionality of a target system by
adding specific noise to the input samples, bringing potential threats to
security and robustness when applied to facial recognition systems. Although
existing defense techniques achieve high accuracy in detecting some specific
adversarial faces (adv-faces), new attack methods especially GAN-based attacks
with completely different noise patterns circumvent them and reach a higher
attack success rate. Even worse, existing techniques require attack data before
implementing the defense, making it impractical to defend newly emerging
attacks that are unseen to defenders. In this paper, we investigate the
intrinsic generality of adv-faces and propose to generate pseudo adv-faces by
perturbing real faces with three heuristically designed noise patterns. We are
the first to train an adv-face detector using only real faces and their
self-perturbations, agnostic to victim facial recognition systems, and agnostic
to unseen attacks. By regarding adv-faces as out-of-distribution data, we then
naturally introduce a novel cascaded system for adv-face detection, which
consists of training data self-perturbations, decision boundary regularization,
and a max-pooling-based binary classifier focusing on abnormal local color
aberrations. Experiments conducted on LFW and CelebA-HQ datasets with eight
gradient-based and two GAN-based attacks validate that our method generalizes
to a variety of unseen adversarial attacks.",206
abs-2306.12525v2,LPFormer: LiDAR Pose Estimation Transformer with Multi-Task Network,Computer Vision and Pattern Recognition,cs.CV,2023-06-21,3/2/24,"['Dongqiangzi Ye', 'Yufei Xie', 'Weijia Chen', 'Zixiang Zhou', 'Lingting Ge', 'Hassan Foroosh']",'Dongqiangzi Ye',"Due to the difficulty of acquiring large-scale 3D human keypoint annotation,
previous methods for 3D human pose estimation (HPE) have often relied on 2D
image features and sequential 2D annotations. Furthermore, the training of
these networks typically assumes the prediction of a human bounding box and the
accurate alignment of 3D point clouds with 2D images, making direct application
in real-world scenarios challenging. In this paper, we present the 1st
framework for end-to-end 3D human pose estimation, named LPFormer, which uses
only LiDAR as its input along with its corresponding 3D annotations. LPFormer
consists of two stages: firstly, it identifies the human bounding box and
extracts multi-level feature representations, and secondly, it utilizes a
transformer-based network to predict human keypoints based on these features.
Our method demonstrates that 3D HPE can be seamlessly integrated into a strong
LiDAR perception network and benefit from the features extracted by the
network. Experimental results on the Waymo Open Dataset demonstrate the
state-of-the-art performance, and improvements even compared to previous
multi-modal solutions.",168
abs-2310.02067v3,"Content Bias in Deep Learning Image Age Approximation: A new Approach
  Towards better Explainability",Computer Vision and Pattern Recognition,cs.CV,2023-10-03,5/2/24,"['Robert Jöchl', 'Andreas Uhl']",'Robert Jöchl',"In the context of temporal image forensics, it is not evident that a neural
network, trained on images from different time-slots (classes), exploits solely
image age related features. Usually, images taken in close temporal proximity
(e.g., belonging to the same age class) share some common content properties.
Such content bias can be exploited by a neural network. In this work, a novel
approach is proposed that evaluates the influence of image content. This
approach is verified using synthetic images (where content bias can be ruled
out) with an age signal embedded. Based on the proposed approach, it is shown
that a deep learning approach proposed in the context of age classification is
most likely highly dependent on the image content. As a possible
countermeasure, two different models from the field of image steganalysis,
along with three different preprocessing techniques to increase the
signal-to-noise ratio (age signal to image content), are evaluated using the
proposed method.",155
abs-2306.06805v3,"Unlocking Feature Visualization for Deeper Networks with MAgnitude
  Constrained Optimization",Computer Vision and Pattern Recognition,cs.CV,2023-06-11,12/10/24,"['Thomas Fel', 'Thibaut Boissin', 'Victor Boutin', 'Agustin Picard', 'Paul Novello', 'Julien Colin', 'Drew Linsley', 'Tom Rousseau', 'Rémi Cadène', 'Lore Goetschalckx', 'Laurent Gardes', 'Thomas Serre']",'Thomas Fel',"Feature visualization has gained substantial popularity, particularly after
the influential work by Olah et al. in 2017, which established it as a crucial
tool for explainability. However, its widespread adoption has been limited due
to a reliance on tricks to generate interpretable images, and corresponding
challenges in scaling it to deeper neural networks. Here, we describe MACO, a
simple approach to address these shortcomings. The main idea is to generate
images by optimizing the phase spectrum while keeping the magnitude constant to
ensure that generated explanations lie in the space of natural images. Our
approach yields significantly better results (both qualitatively and
quantitatively) and unlocks efficient and interpretable feature visualizations
for large state-of-the-art neural networks. We also show that our approach
exhibits an attribution mechanism allowing us to augment feature visualizations
with spatial importance. We validate our method on a novel benchmark for
comparing feature visualization methods, and release its visualizations for all
classes of the ImageNet dataset on https://serre-lab.github.io/Lens/.
  Overall, our approach unlocks, for the first time, feature visualizations for
large, state-of-the-art deep neural networks without resorting to any
parametric prior image model.",184
abs-2304.01186v2,"Follow Your Pose: Pose-Guided Text-to-Video Generation using Pose-Free
  Videos",Computer Vision and Pattern Recognition,cs.CV,2023-04-03,1/3/24,"['Yue Ma', 'Yingqing He', 'Xiaodong Cun', 'Xintao Wang', 'Siran Chen', 'Ying Shan', 'Xiu Li', 'Qifeng Chen']",'Yue Ma',"Generating text-editable and pose-controllable character videos have an
imperious demand in creating various digital human. Nevertheless, this task has
been restricted by the absence of a comprehensive dataset featuring paired
video-pose captions and the generative prior models for videos. In this work,
we design a novel two-stage training scheme that can utilize easily obtained
datasets (i.e.,image pose pair and pose-free video) and the pre-trained
text-to-image (T2I) model to obtain the pose-controllable character videos.
Specifically, in the first stage, only the keypoint-image pairs are used only
for a controllable text-to-image generation. We learn a zero-initialized
convolutional encoder to encode the pose information. In the second stage, we
finetune the motion of the above network via a pose-free video dataset by
adding the learnable temporal self-attention and reformed cross-frame
self-attention blocks. Powered by our new designs, our method successfully
generates continuously pose-controllable character videos while keeps the
editing and concept composition ability of the pre-trained T2I model. The code
and models will be made publicly available.",164
abs-2305.18680v2,"Improving Deep Representation Learning via Auxiliary Learnable Target
  Coding",Computer Vision and Pattern Recognition,cs.CV,2023-05-30,8/29/24,"['Kangjun Liu', 'Ke Chen', 'Kui Jia', 'Yaowei Wang']",'Kangjun Liu',"Deep representation learning is a subfield of machine learning that focuses
on learning meaningful and useful representations of data through deep neural
networks. However, existing methods for semantic classification typically
employ pre-defined target codes such as the one-hot and the Hadamard codes,
which can either fail or be less flexible to model inter-class correlation. In
light of this, this paper introduces a novel learnable target coding as an
auxiliary regularization of deep representation learning, which can not only
incorporate latent dependency across classes but also impose geometric
properties of target codes into representation space. Specifically, a
margin-based triplet loss and a correlation consistency loss on the proposed
target codes are designed to encourage more discriminative representations
owing to enlarging between-class margins in representation space and favoring
equal semantic correlation of learnable target codes respectively. Experimental
results on several popular visual classification and retrieval benchmarks can
demonstrate the effectiveness of our method on improving representation
learning, especially for imbalanced data. Source codes are made publicly
available at
\href{https://github.com/AkonLau/LTC}{https://github.com/AkonLau/LTC}.",167
abs-2302.03011v1,Structure and Content-Guided Video Synthesis with Diffusion Models,Computer Vision and Pattern Recognition,cs.CV,2023-02-06,2/6/23,"['Patrick Esser', 'Johnathan Chiu', 'Parmida Atighehchian', 'Jonathan Granskog', 'Anastasis Germanidis']",'Patrick Esser',"Text-guided generative diffusion models unlock powerful image creation and
editing tools. While these have been extended to video generation, current
approaches that edit the content of existing footage while retaining structure
require expensive re-training for every input or rely on error-prone
propagation of image edits across frames. In this work, we present a structure
and content-guided video diffusion model that edits videos based on visual or
textual descriptions of the desired output. Conflicts between user-provided
content edits and structure representations occur due to insufficient
disentanglement between the two aspects. As a solution, we show that training
on monocular depth estimates with varying levels of detail provides control
over structure and content fidelity. Our model is trained jointly on images and
videos which also exposes explicit control of temporal consistency through a
novel guidance method. Our experiments demonstrate a wide variety of successes;
fine-grained control over output characteristics, customization based on a few
reference images, and a strong user preference towards results by our model.",164
abs-2402.15587v1,A Study of Shape Modeling Against Noise,Computer Vision and Pattern Recognition,cs.CV,2024-02-23,2/23/24,"['Cheng Long', 'Adrian Barbu']",'Cheng Long',"Shape modeling is a challenging task with many potential applications in
computer vision and medical imaging. There are many shape modeling methods in
the literature, each with its advantages and applications. However, many shape
modeling methods have difficulties handling shapes that have missing pieces or
outliers. In this regard, this paper introduces shape denoising, a fundamental
problem in shape modeling that lies at the core of many computer vision and
medical imaging applications and has not received enough attention in the
literature. The paper introduces six types of noise that can be used to perturb
shapes as well as an objective measure for the noise level and for comparing
methods on their shape denoising capabilities. Finally, the paper evaluates
seven methods capable of accomplishing this task, of which six are based on
deep learning, including some generative models.",138
abs-2305.19920v2,"MSKdeX: Musculoskeletal (MSK) decomposition from an X-ray image for
  fine-grained estimation of lean muscle mass and muscle volume",Computer Vision and Pattern Recognition,cs.CV,2023-05-31,7/21/23,"['Yi Gu', 'Yoshito Otake', 'Keisuke Uemura', 'Masaki Takao', 'Mazen Soufi', 'Yuta Hiasa', 'Hugues Talbot', 'Seiji Okata', 'Nobuhiko Sugano', 'Yoshinobu Sato']",'Yi Gu',"Musculoskeletal diseases such as sarcopenia and osteoporosis are major
obstacles to health during aging. Although dual-energy X-ray absorptiometry
(DXA) and computed tomography (CT) can be used to evaluate musculoskeletal
conditions, frequent monitoring is difficult due to the cost and accessibility
(as well as high radiation exposure in the case of CT). We propose a method
(named MSKdeX) to estimate fine-grained muscle properties from a plain X-ray
image, a low-cost, low-radiation, and highly accessible imaging modality,
through musculoskeletal decomposition leveraging fine-grained segmentation in
CT. We train a multi-channel quantitative image translation model to decompose
an X-ray image into projections of CT of individual muscles to infer the lean
muscle mass and muscle volume. We propose the object-wise intensity-sum loss, a
simple yet surprisingly effective metric invariant to muscle deformation and
projection direction, utilizing information in CT and X-ray images collected
from the same patient. While our method is basically an unpaired image-to-image
translation, we also exploit the nature of the bone's rigidity, which provides
the paired data through 2D-3D rigid registration, adding strong pixel-wise
supervision in unpaired training. Through the evaluation using a 539-patient
dataset, we showed that the proposed method significantly outperformed
conventional methods. The average Pearson correlation coefficient between the
predicted and CT-derived ground truth metrics was increased from 0.460 to
0.863. We believe our method opened up a new musculoskeletal diagnosis method
and has the potential to be extended to broader applications in multi-channel
quantitative image translation tasks. Our source code will be released soon.",247
abs-2308.03262v1,A Benchmark for Chinese-English Scene Text Image Super-resolution,Computer Vision and Pattern Recognition,cs.CV,2023-08-07,8/7/23,"['Jianqi Ma', 'Zhetong Liang', 'Wangmeng Xiang', 'Xi Yang', 'Lei Zhang']",'Jianqi Ma',"Scene Text Image Super-resolution (STISR) aims to recover high-resolution
(HR) scene text images with visually pleasant and readable text content from
the given low-resolution (LR) input. Most existing works focus on recovering
English texts, which have relatively simple character structures, while little
work has been done on the more challenging Chinese texts with diverse and
complex character structures. In this paper, we propose a real-world
Chinese-English benchmark dataset, namely Real-CE, for the task of STISR with
the emphasis on restoring structurally complex Chinese characters. The
benchmark provides 1,935/783 real-world LR-HR text image pairs~(contains 33,789
text lines in total) for training/testing in 2$\times$ and 4$\times$ zooming
modes, complemented by detailed annotations, including detection boxes and text
transcripts. Moreover, we design an edge-aware learning method, which provides
structural supervision in image and feature domains, to effectively reconstruct
the dense structures of Chinese characters. We conduct experiments on the
proposed Real-CE benchmark and evaluate the existing STISR models with and
without our edge-aware loss. The benchmark, including data and source code, is
available at https://github.com/mjq11302010044/Real-CE.",172
abs-2306.00817v2,"Dilated Convolution with Learnable Spacings: beyond bilinear
  interpolation",Computer Vision and Pattern Recognition,cs.CV,2023-06-01,9/22/23,"['Ismail Khalfaoui-Hassani', 'Thomas Pellegrini', 'Timothée Masquelier']",'Ismail Khalfaoui-Hassani',"Dilated Convolution with Learnable Spacings (DCLS) is a recently proposed
variation of the dilated convolution in which the spacings between the non-zero
elements in the kernel, or equivalently their positions, are learnable.
Non-integer positions are handled via interpolation. Thanks to this trick,
positions have well-defined gradients. The original DCLS used bilinear
interpolation, and thus only considered the four nearest pixels. Yet here we
show that longer range interpolations, and in particular a Gaussian
interpolation, allow improving performance on ImageNet1k classification on two
state-of-the-art convolutional architectures (ConvNeXt and Conv\-Former),
without increasing the number of parameters. The method code is based on
PyTorch and is available at
https://github.com/K-H-Ismail/Dilated-Convolution-with-Learnable-Spacings-PyTorch",106
abs-2309.01246v1,"Towards Generic Image Manipulation Detection with Weakly-Supervised
  Self-Consistency Learning",Computer Vision and Pattern Recognition,cs.CV,2023-09-03,9/3/23,"['Yuanhao Zhai', 'Tianyu Luan', 'David Doermann', 'Junsong Yuan']",'Yuanhao Zhai',"As advanced image manipulation techniques emerge, detecting the manipulation
becomes increasingly important. Despite the success of recent learning-based
approaches for image manipulation detection, they typically require expensive
pixel-level annotations to train, while exhibiting degraded performance when
testing on images that are differently manipulated compared with training
images. To address these limitations, we propose weakly-supervised image
manipulation detection, such that only binary image-level labels (authentic or
tampered with) are required for training purpose. Such a weakly-supervised
setting can leverage more training images and has the potential to adapt
quickly to new manipulation techniques. To improve the generalization ability,
we propose weakly-supervised self-consistency learning (WSCL) to leverage the
weakly annotated images. Specifically, two consistency properties are learned:
multi-source consistency (MSC) and inter-patch consistency (IPC). MSC exploits
different content-agnostic information and enables cross-source learning via an
online pseudo label generation and refinement process. IPC performs global
pair-wise patch-patch relationship reasoning to discover a complete region of
manipulation. Extensive experiments validate that our WSCL, even though is
weakly supervised, exhibits competitive performance compared with
fully-supervised counterpart under both in-distribution and out-of-distribution
evaluations, as well as reasonable manipulation localization ability.",185
abs-2302.04607v1,"Deep Intra-Image Contrastive Learning for Weakly Supervised One-Step
  Person Search",Computer Vision and Pattern Recognition,cs.CV,2023-02-09,2/9/23,"['Jiabei Wang', 'Yanwei Pang', 'Jiale Cao', 'Hanqing Sun', 'Zhuang Shao', 'Xuelong Li']",'Jiabei Wang',"Weakly supervised person search aims to perform joint pedestrian detection
and re-identification (re-id) with only person bounding-box annotations.
Recently, the idea of contrastive learning is initially applied to weakly
supervised person search, where two common contrast strategies are memory-based
contrast and intra-image contrast. We argue that current intra-image contrast
is shallow, which suffers from spatial-level and occlusion-level variance. In
this paper, we present a novel deep intra-image contrastive learning using a
Siamese network. Two key modules are spatial-invariant contrast (SIC) and
occlusion-invariant contrast (OIC). SIC performs many-to-one contrasts between
two branches of Siamese network and dense prediction contrasts in one branch of
Siamese network. With these many-to-one and dense contrasts, SIC tends to learn
discriminative scale-invariant and location-invariant features to solve
spatial-level variance. OIC enhances feature consistency with the masking
strategy to learn occlusion-invariant features. Extensive experiments are
performed on two person search datasets CUHK-SYSU and PRW, respectively. Our
method achieves a state-of-the-art performance among weakly supervised one-step
person search approaches. We hope that our simple intra-image contrastive
learning can provide more paradigms on weakly supervised person search. The
source code is available at \url{https://github.com/jiabeiwangTJU/DICL}.",185
abs-2308.04682v1,"Score Priors Guided Deep Variational Inference for Unsupervised
  Real-World Single Image Denoising",Computer Vision and Pattern Recognition,cs.CV,2023-08-09,8/9/23,"['Jun Cheng', 'Tao Liu', 'Shan Tan']",'Jun Cheng',"Real-world single image denoising is crucial and practical in computer
vision. Bayesian inversions combined with score priors now have proven
effective for single image denoising but are limited to white Gaussian noise.
Moreover, applying existing score-based methods for real-world denoising
requires not only the explicit train of score priors on the target domain but
also the careful design of sampling procedures for posterior inference, which
is complicated and impractical. To address these limitations, we propose a
score priors-guided deep variational inference, namely ScoreDVI, for practical
real-world denoising. By considering the deep variational image posterior with
a Gaussian form, score priors are extracted based on easily accessible minimum
MSE Non-$i.i.d$ Gaussian denoisers and variational samples, which in turn
facilitate optimizing the variational image posterior. Such a procedure
adaptively applies cheap score priors to denoising. Additionally, we exploit a
Non-$i.i.d$ Gaussian mixture model and variational noise posterior to model the
real-world noise. This scheme also enables the pixel-wise fusion of multiple
image priors and variational image posteriors. Besides, we develop a
noise-aware prior assignment strategy that dynamically adjusts the weight of
image priors in the optimization. Our method outperforms other single
image-based real-world denoising methods and achieves comparable performance to
dataset-based unsupervised methods.",201
abs-2308.02228v1,Painterly Image Harmonization using Diffusion Model,Computer Vision and Pattern Recognition,cs.CV,2023-08-04,8/4/23,"['Lingxiao Lu', 'Jiangtong Li', 'Junyan Cao', 'Li Niu', 'Liqing Zhang']",'Lingxiao Lu',"Painterly image harmonization aims to insert photographic objects into
paintings and obtain artistically coherent composite images. Previous methods
for this task mainly rely on inference optimization or generative adversarial
network, but they are either very time-consuming or struggling at fine control
of the foreground objects (e.g., texture and content details). To address these
issues, we propose a novel Painterly Harmonization stable Diffusion model
(PHDiffusion), which includes a lightweight adaptive encoder and a Dual Encoder
Fusion (DEF) module. Specifically, the adaptive encoder and the DEF module
first stylize foreground features within each encoder. Then, the stylized
foreground features from both encoders are combined to guide the harmonization
process. During training, besides the noise loss in diffusion model, we
additionally employ content loss and two style losses, i.e., AdaIN style loss
and contrastive style loss, aiming to balance the trade-off between style
migration and content preservation. Compared with the state-of-the-art models
from related fields, our PHDiffusion can stylize the foreground more
sufficiently and simultaneously retain finer content. Our code and model are
available at https://github.com/bcmi/PHDiffusion-Painterly-Image-Harmonization.",173
abs-2303.04751v2,Multimodal Parameter-Efficient Few-Shot Class Incremental Learning,Computer Vision and Pattern Recognition,cs.CV,2023-03-08,1/8/24,"[""Marco D'Alessandro"", 'Alberto Alonso', 'Enrique Calabrés', 'Mikel Galar']","""Marco D'Alessandro""","Few-Shot Class Incremental Learning (FSCIL) is a challenging continual
learning task, where limited training examples are available during several
learning sessions. To succeed in this task, it is necessary to avoid
over-fitting new classes caused by biased distributions in the few-shot
training sets. The general approach to address this issue involves enhancing
the representational capability of a pre-defined backbone architecture by
adding special modules for backward compatibility with older classes. However,
this approach has not yet solved the dilemma of ensuring high classification
accuracy over time while reducing the gap between the performance obtained on
larger training sets and the smaller ones. In this work, we propose an
alternative approach called Continual Parameter-Efficient CLIP (CPE-CLIP) to
reduce the loss of information between different learning sessions. Instead of
adapting additional modules to address information loss, we leverage the vast
knowledge acquired by CLIP in large-scale pre-training and its effectiveness in
generalizing to new concepts. Our approach is multimodal and
parameter-efficient, relying on learnable prompts for both the language and
vision encoders to enable transfer learning across sessions. We also introduce
prompt regularization to improve performance and prevent forgetting. Our
experimental results demonstrate that CPE-CLIP significantly improves FSCIL
performance compared to state-of-the-art proposals while also drastically
reducing the number of learnable parameters and training costs.",213
